LAMMPS data file via write_data, version 7 Aug 2019, timestep = 223

2800 atoms
2 atom types

-1.6911105626050912e-01 3.0404096194400772e+01 xlo xhi
-1.6838405671861034e-01 3.0273390582988132e+01 ylo yhi
-1.9091595270944378e-01 3.4324349451651493e+01 zlo zhi

Masses

1 55.847
2 15.9994

Atoms # charge

1 1 7.7973957764994051e-01 2.8882550181169342e+00 1.3082430931121782e+00 3.0292054668167361e+00 0 0 0
2 1 9.2647918323555034e-01 2.8879705774644502e+00 3.0200952274902097e+01 -1.4418367807648202e-01 0 -1 0
3 1 7.7959683205848651e-01 -1.6844951127140526e-01 1.2723256739336495e+00 9.1623718762840978e-01 0 0 0
4 1 9.3525657134064999e-01 1.3587822634545113e+00 4.3686876339958367e+00 1.9663716866547500e+00 0 0 0
1400 2 -6.5999661268860232e-01 3.0403731355367412e+01 -7.6794629540975601e-02 1.4774767965991073e+01 0 1 0
7 2 -6.6075383046190672e-01 -1.6904142230685359e-01 3.0690722690622931e+00 2.1116331518037326e+00 0 0 0
8 2 -6.5998516720098999e-01 1.1715903092447317e+00 4.3740836646864407e+00 3.9931230416938348e+00 0 0 0
9 2 -6.5210486495953068e-01 2.8880956589224085e+00 3.0311347149947840e+00 1.8163385479355472e+00 0 0 0
10 2 -6.7144437675012814e-01 -1.6904555724502124e-01 5.7185096279469789e+00 2.1078247334892000e+00 0 0 0
11 2 -6.5801672650081433e-01 1.5491357831894856e+00 4.2980078784396731e+00 -5.9103525933500219e-02 0 0 0
12 2 -6.5813678890265326e-01 4.2268562338479141e+00 4.2979678717047181e+00 -5.9129632628888602e-02 0 0 0
13 2 -6.7801395909450557e-01 2.8881004143592106e+00 5.6795916586314448e+00 1.8300615451970428e+00 0 0 0
14 1 9.2648025671113710e-01 2.8879708288417514e+00 5.8475353857249264e+00 -1.4418409627089951e-01 0 0 0
61 2 -6.6025340691208623e-01 1.1713702218069240e+00 1.3240274512943293e+00 4.2538226709370948e+00 0 0 0
70 1 9.3521468485837311e-01 4.4174974040227060e+00 4.3686847029805556e+00 1.9662405726667436e+00 0 0 0
74 2 -6.6011450877249422e-01 4.6050208769174272e+00 4.3740822076384225e+00 3.9930429147338233e+00 0 0 0
143 2 -6.6023292131951239e-01 4.6043696057093628e+00 1.3240279626043232e+00 4.2535473260877161e+00 0 0 0
146 1 9.3383105426921653e-01 5.9454297601504074e+00 2.8498635873580782e+00 4.1243493237486710e+00 0 0 0
147 1 7.7974883803346628e-01 2.8885820836541156e+00 4.3887198507761838e+00 5.2186886250051430e+00 0 0 0
150 1 9.3374430103734374e-01 5.9454319570838825e+00 5.8941329235204885e+00 4.1220182511470460e+00 0 0 0
66 1 7.7973881914441001e-01 9.0028997663572596e+00 1.3082433736776040e+00 3.0292050977117562e+00 0 0 0
67 1 9.2648004610607926e-01 9.0026146342892019e+00 3.0200952667624417e+01 -1.4418441220329828e-01 0 -1 0
68 1 7.7959392523437276e-01 5.9461957151974580e+00 1.2723261897910509e+00 9.1624119486851052e-01 0 0 0
69 1 9.3525547358440386e-01 7.4734216072227744e+00 4.3686872374257639e+00 1.9663738250104565e+00 0 0 0
1399 2 -6.6922556550110579e-01 2.7346590911586141e+01 -4.8428072559107346e-02 1.5060986613106252e+01 0 1 0
73 2 -6.6075487858330095e-01 5.9455982799292482e+00 3.0690731855341777e+00 2.1116339319881945e+00 0 0 0
75 2 -6.5998434547360729e-01 7.2862295954205258e+00 4.3740838813266274e+00 3.9931232154024889e+00 0 0 0
76 2 -6.5210468717492831e-01 9.0027398098670766e+00 3.0311347570569880e+00 1.8163386881945518e+00 0 0 0
77 2 -6.7144413943414871e-01 5.9455938644811264e+00 5.7185097986294853e+00 2.1078254029548993e+00 0 0 0
78 2 -6.5801540315071949e-01 7.6637801273420791e+00 4.2980086521429079e+00 -5.9100714555196596e-02 0 0 0
79 2 -6.5813688185756059e-01 1.0341501033874737e+01 4.2979675889996338e+00 -5.9129703088686800e-02 0 0 0
80 2 -6.7801351272864729e-01 9.0027438614657029e+00 5.6795916414791083e+00 1.8300618102728539e+00 0 0 0
81 1 9.2647941182785709e-01 9.0026148015259331e+00 5.8475355196453762e+00 -1.4418492538470579e-01 0 0 0
144 2 -6.6025220693971576e-01 7.2860091919811900e+00 1.3240273521936561e+00 4.2538257671966653e+00 0 0 0
275 1 9.3521471788536192e-01 1.0532140948150666e+01 4.3686852730858838e+00 1.9662406405772865e+00 0 0 0
279 2 -6.6011425407437430e-01 1.0719665274646987e+01 4.3740818285745311e+00 3.9930424395274398e+00 0 0 0
348 2 -6.6023222297736717e-01 1.0719014466565968e+01 1.3240275848360765e+00 4.2535471062317667e+00 0 0 0
351 1 9.3383107668948540e-01 1.2060074015483524e+01 2.8498646755045396e+00 4.1243499459043340e+00 0 0 0
352 1 7.7974789861841920e-01 9.0032258544723174e+00 4.3887197570020504e+00 5.2186904890641710e+00 0 0 0
355 1 9.3374459535140875e-01 1.2060076676581506e+01 5.8941329282055541e+00 4.1220182501794609e+00 0 0 0
271 1 7.7973833862971120e-01 1.5117544229538817e+01 1.3082440527668693e+00 3.0292052007003503e+00 0 0 0
272 1 9.2647939858922645e-01 1.5117258804666818e+01 3.0200952436074036e+01 -1.4418519434106356e-01 0 -1 0
273 1 7.7959381528690663e-01 1.2060839527285729e+01 1.2723261477826113e+00 9.1624069288256371e-01 0 0 0
274 1 9.3525570776532940e-01 1.3588065542626962e+01 4.3686882167053849e+00 1.9663744399932852e+00 0 0 0
1398 1 9.3188006170465421e-01 3.0403814287139056e+01 3.0193761330185652e+01 1.2752318439314450e+01 0 0 0
278 2 -6.6075449073570158e-01 1.2060243042046363e+01 3.0690724987027860e+00 2.1116335552185510e+00 0 0 0
280 2 -6.5998450279462217e-01 1.3400874485613773e+01 4.3740832305539810e+00 3.9931229521058533e+00 0 0 0
281 2 -6.5210516130783824e-01 1.5117384272427786e+01 3.0311343079986943e+00 1.8163383911188555e+00 0 0 0
282 2 -6.7144347589071574e-01 1.2060238402314466e+01 5.7185093033621790e+00 2.1078249962890983e+00 0 0 0
283 2 -6.5801490718035305e-01 1.3778425101854994e+01 4.2980082233195027e+00 -5.9101036254211800e-02 0 0 0
284 2 -6.5813642626836022e-01 1.6456145264992475e+01 4.2979676183971662e+00 -5.9129938902913078e-02 0 0 0
285 2 -6.7801319086670719e-01 1.5117388945159560e+01 5.6795913743538087e+00 1.8300612571776873e+00 0 0 0
286 1 9.2648067457991867e-01 1.5117258449848551e+01 5.8475359018224173e+00 -1.4418421088683067e-01 0 0 0
349 2 -6.6025200676501739e-01 1.3400654285180192e+01 1.3240266150271762e+00 4.2538252600558524e+00 0 0 0
555 1 9.3521457036817035e-01 1.6646785147197456e+01 4.3686853562322376e+00 1.9662411486110838e+00 0 0 0
559 2 -6.6011483796302872e-01 1.6834310381019918e+01 4.3740816078829683e+00 3.9930421758938150e+00 0 0 0
628 2 -6.6023207886465141e-01 1.6833658498719000e+01 1.3240272576823240e+00 4.2535472820009907e+00 0 0 0
631 1 9.3383080493906168e-01 1.8174718491010562e+01 2.8498645416150024e+00 4.1243496228722663e+00 0 0 0
632 1 7.7974748593419807e-01 1.5117869508881144e+01 4.3887203773693155e+00 5.2186904937020531e+00 0 0 0
635 1 9.3374432068910596e-01 1.8174720368461767e+01 5.8941328059805409e+00 4.1220187491265987e+00 0 0 0
551 1 7.7973820975892616e-01 2.1232188855436405e+01 1.3082431849875913e+00 3.0292051570921084e+00 0 0 0
552 1 9.2647966591627828e-01 2.1231903299175901e+01 3.0200952765798025e+01 -1.4418422252266930e-01 0 -1 0
553 1 7.7959397520209139e-01 1.8175484680347338e+01 1.2723260585419875e+00 9.1624076185025016e-01 0 0 0
554 1 9.3525577862834786e-01 1.9702709983056351e+01 4.3686875692162506e+00 1.9663740066563526e+00 0 0 0
1397 1 7.7981213558973617e-01 2.7346970288625105e+01 2.8688519975033007e+01 1.3847560321386471e+01 0 0 0
558 2 -6.6075483963433290e-01 1.8174887289877113e+01 3.0690728851687195e+00 2.1116336654048684e+00 0 0 0
560 2 -6.5998448811386434e-01 1.9515519171517198e+01 4.3740834982672601e+00 3.9931229492798295e+00 0 0 0
561 2 -6.5210494606291580e-01 2.1232028723653436e+01 3.0311349102459935e+00 1.8163387567485900e+00 0 0 0
562 2 -6.7144336136975014e-01 1.8174883127509410e+01 5.7185095696906352e+00 2.1078248871690337e+00 0 0 0
563 2 -6.5801508876566794e-01 1.9893069100380501e+01 4.2980084705218315e+00 -5.9100733256347571e-02 0 0 0
564 2 -6.5813688011813698e-01 2.2570789593235116e+01 4.2979675167416342e+00 -5.9129381002282856e-02 0 0 0
565 2 -6.7801290687444715e-01 2.1232033048135154e+01 5.6795915106252828e+00 1.8300619032675858e+00 0 0 0
566 1 9.2648008720644781e-01 2.1231903680100213e+01 5.8475355859840201e+00 -1.4418506120973038e-01 0 0 0
629 2 -6.6025222043902210e-01 1.9515298209216372e+01 1.3240271659427183e+00 4.2538256781222969e+00 0 0 0
835 1 9.3521495498603813e-01 2.2761429621977161e+01 4.3686852036327268e+00 1.9662401566256615e+00 0 0 0
839 2 -6.6011386997978927e-01 2.2948954471786230e+01 4.3740818391011240e+00 3.9930424435686920e+00 0 0 0
908 2 -6.6023241821343337e-01 2.2948303023006602e+01 1.3240280907876614e+00 4.2535471853040239e+00 0 0 0
911 1 9.3383146645091120e-01 2.4289363120180973e+01 2.8498639565026296e+00 4.1243496554087979e+00 0 0 0
912 1 7.7974785841702132e-01 2.1232514043888294e+01 4.3887202143606778e+00 5.2186908470310076e+00 0 0 0
915 1 9.3374493642805045e-01 2.4289365579256465e+01 5.8941331901039868e+00 4.1220182310578508e+00 0 0 0
831 1 7.7973982417927001e-01 2.7346832101119258e+01 1.3082431472403135e+00 3.0292065136332749e+00 0 0 0
832 1 9.2648017568422325e-01 2.7346547680384386e+01 3.0200952592022801e+01 -1.4418522965199237e-01 0 -1 0
833 1 7.7959450573922129e-01 2.4290128816805364e+01 1.2723260318789773e+00 9.1624075854281362e-01 0 0 0
834 1 9.3525612930341839e-01 2.5817353512756210e+01 4.3686882462258430e+00 1.9663737243150028e+00 0 0 0
1396 1 9.3570803564645055e-01 3.0403813032739741e+01 2.7149583027611317e+01 1.2752301985995883e+01 0 0 0
838 2 -6.6075430037739391e-01 2.4289531724272475e+01 3.0690728679580626e+00 2.1116339267247262e+00 0 0 0
840 2 -6.5998397516256835e-01 2.5630163246348673e+01 4.3740833461172732e+00 3.9931232266275716e+00 0 0 0
841 2 -6.5210454279984853e-01 2.7346671592913498e+01 3.0311344960109636e+00 1.8163384377751315e+00 0 0 0
842 2 -6.7144371848643947e-01 2.4289527055107971e+01 5.7185092446921484e+00 2.1078254145742874e+00 0 0 0
843 2 -6.5801513971100623e-01 2.6007713900569609e+01 4.2980082653708793e+00 -5.9100641573196770e-02 0 0 0
844 2 -6.5813700034799694e-01 2.8685432883332133e+01 4.2979673138615624e+00 -5.9131070363461373e-02 0 0 0
845 2 -6.7801462624390574e-01 2.7346676008786030e+01 5.6795909406174232e+00 1.8300613427425496e+00 0 0 0
846 1 9.2647953793194138e-01 2.7346547237075697e+01 5.8475361880599346e+00 -1.4418465273573214e-01 0 0 0
909 2 -6.6025198017625519e-01 2.5629943030194426e+01 1.3240274874739379e+00 4.2538250418843839e+00 0 0 0
1111 1 9.3521566221017460e-01 2.8876068671212369e+01 4.3686855771807442e+00 1.9662409370118354e+00 0 0 0
1112 2 -6.6011446482760527e-01 2.9063594726860803e+01 4.3740816681477659e+00 3.9930444747119731e+00 0 0 0
1128 2 -6.6023244650472046e-01 2.9062943672751349e+01 1.3240281539614893e+00 4.2535478725945337e+00 0 0 0
1130 1 9.3383286855620939e-01 3.0404003053914476e+01 2.8498637873657340e+00 4.1243497862555696e+00 0 0 0
1131 1 7.7974877401796205e-01 2.7347159143967414e+01 4.3887200569191211e+00 5.2186906749030504e+00 0 0 0
1134 1 9.3374543824057077e-01 3.0404004979565965e+01 5.8941333391327886e+00 4.1220177018228439e+00 0 0 0
6 1 7.7974035600253766e-01 2.8882545901197818e+00 7.3965970761210977e+00 3.0292038598244440e+00 0 0 0
15 1 7.7959637129591697e-01 -1.6845002960782199e-01 7.3606799038936552e+00 9.1623941985997648e-01 0 0 0
16 1 9.3525605251161281e-01 1.3587820125657262e+00 1.0457040997673394e+01 1.9663717516925421e+00 0 0 0
1395 2 -6.6922573001437013e-01 3.0403731684350134e+01 2.6923455175588646e+01 1.4758041855982691e+01 0 0 0
19 2 -6.6075539594975730e-01 -1.6904109618086247e-01 9.1574262501890153e+00 2.1116328710580055e+00 0 0 0
20 2 -6.5998558657127349e-01 1.1715903376468606e+00 1.0462437468251327e+01 3.9931228546078739e+00 0 0 0
21 2 -6.5210565446118041e-01 2.8880961317922460e+00 9.1194881747998249e+00 1.8163383367623214e+00 0 0 0
22 2 -6.7144348379961605e-01 -1.6904565041831507e-01 1.1806863806002786e+01 2.1078248051830126e+00 0 0 0
23 2 -6.5801749379556751e-01 1.5491361573580666e+00 1.0386361246145189e+01 -5.9103635671138299e-02 0 0 0
24 2 -6.5813647485115445e-01 4.2268565048644060e+00 1.0386321013136280e+01 -5.9129830233004721e-02 0 0 0
25 2 -6.7801390471218814e-01 2.8881003759785382e+00 1.1767945215861191e+01 1.8300613991513572e+00 0 0 0
26 1 9.2648011653549101e-01 2.8879705215445490e+00 1.1935889652859723e+01 -1.4418404031551757e-01 0 0 0
62 2 -6.6025331821570177e-01 1.1713709549725853e+00 7.4123821637107428e+00 4.2538230162393376e+00 0 0 0
84 1 9.3521518440059470e-01 4.4174971781004579e+00 1.0457039015630098e+01 1.9662412038368331e+00 0 0 0
