LAMMPS data file via write_data, version 7 Aug 2019, timestep = 1574

2577 atoms
2 atom types

0.0000000000000000e+00 1.8560400000000001e+01 xlo xhi
0.0000000000000000e+00 4.2399999999999999e+01 ylo yhi
-2.0212392553429961e+00 4.3847696488230760e+01 zlo zhi

Masses

1 55.847
2 15.9994

Atoms # charge

7 1 6.6355287488321568e-01 2.8041243954851121e+00 1.4062097344322215e+00 8.7820146653005093e-01 0 0 0
52 1 7.7380206192152756e-01 1.0755037972987243e+00 4.1674716153767841e+00 -2.5493700858505730e-01 0 0 0
106 2 -6.7399599660536413e-01 8.4643491381533376e-01 3.8645052731862379e+00 1.8128439826141300e+00 0 0 0
124 2 -5.4498116181133427e-01 2.5667988092046401e+00 3.1323634943798702e+00 -9.5272653266931706e-01 0 0 0
205 2 -7.1125858351198401e-01 1.2748140261293404e+00 1.2261503881427218e+00 2.2017799763489361e+00 0 0 0
223 1 8.3329736933916776e-01 4.2488665156840089e+00 4.3639043892387042e+00 -4.0972694398112125e-01 0 0 0
241 2 -6.4431705144502127e-01 4.4789475829767005e+00 4.2281649432262833e+00 1.5500378790267031e+00 0 0 0
259 2 -7.1077849844888707e-01 4.5142531208725796e+00 1.3948818312353357e+00 1.9370559363927131e+00 0 0 0
277 1 8.9101834742360642e-01 5.6466358377663104e+00 2.8215670346426727e+00 1.9137229447246327e+00 0 0 0
295 1 7.2273024277919473e-01 2.8658419849732089e+00 4.3879055492531265e+00 3.5202329793838469e+00 0 0 0
358 1 7.5585829739199872e-01 5.7550926443302810e+00 1.6423780545431055e+00 -8.4127170803601181e-01 0 0 0
412 2 -7.8429634883285881e-01 5.8762573654813650e+00 3.1397218525913346e+00 -1.0971918225470281e+00 0 0 0
2070 2 -6.8270184339282380e-01 5.8669474074765704e+00 4.2346930632592979e+01 -1.2913257193192282e-01 0 0 0
331 1 7.0837984598840897e-01 9.0092979891555007e+00 1.2658145300007519e+00 1.0588200058766675e+00 0 0 0
376 1 9.1578033208786414e-01 7.1133870074263008e+00 4.1479019844527016e+00 -3.5243660350042216e-01 0 0 0
430 2 -7.0408701941062035e-01 7.0162993956808277e+00 4.2552439648107487e+00 1.1817059036514841e+00 0 0 0
448 2 -4.9892593787180067e-01 1.0053623652351174e+01 2.1822564282857306e+00 -5.5752192010870161e-01 0 0 0
502 2 -5.5253527379876444e-01 8.9153234964287709e+00 4.8036955971779083e+00 -8.0741270516885788e-01 0 0 0
529 2 -6.6779637770751898e-01 7.3210338961880117e+00 1.3394358482029058e+00 1.7658718040726553e+00 0 0 0
547 1 8.4133880029967001e-01 1.0644453661402256e+01 4.2250427656273706e+00 -1.2212744491330095e-01 0 0 0
565 2 -7.1285498279543513e-01 1.0891849509182531e+01 4.1695202900588662e+00 1.8208624851397730e+00 0 0 0
583 2 -6.6456393091056432e-01 1.0819026131193448e+01 1.2250919689663204e+00 2.1674478476322805e+00 0 0 0
601 1 8.6596890288521045e-01 1.2250444031634279e+01 2.7414637597409039e+00 2.0277706818726076e+00 0 0 0
619 1 7.2640962655296626e-01 9.2249274898914919e+00 4.2232510054246122e+00 3.3456360901578779e+00 0 0 0
682 1 7.2990942336530817e-01 1.2148938334150795e+01 1.2196661266938471e+00 -1.0086070503679383e+00 0 0 0
814 1 9.6815242036444671e-01 1.0466369169780883e+01 1.4162604501439604e+00 3.9911256027357305e+00 0 0 0
736 2 -5.8433740040965276e-01 1.2119249650360860e+01 3.1167690638526464e+00 -1.1874328294528544e+00 0 0 0
